fecha,codigoSucursal,codigoProducto,monto,tipo
2026-01-14,SUC002,PROD002,519.00,INVALIDO
2026-01-15,SUC003,PROD003,-10.00,INGRESO
2026-01-16,SUC404,PROD404,521.00,EGRESO
2026-01-17,SUC001,PROD001,522.00,INVALIDO
2026-01-18,SUC002,PROD002,523.00,INGRESO
2026-01-19,SUC003,PROD003,524.00,EGRESO
2026-01-20,SUC404,PROD404,525.00,INVALIDO
2026-01-21,SUC001,PROD001,526.00,INGRESO
2026-01-22,SUC002,PROD002,527.00,EGRESO
2026-01-23,SUC003,PROD003,528.00,INVALIDO
2026-01-24,SUC404,PROD404,529.00,INGRESO
2026-01-25,SUC001,PROD001,530.00,EGRESO
2026-01-26,SUC002,PROD002,531.00,INVALIDO
2026-01-27,SUC003,PROD003,532.00,INGRESO
2026-01-28,SUC404,PROD404,533.00,EGRESO
2026-01-29,SUC001,PROD001,534.00,INVALIDO
2026-01-30,SUC002,PROD002,-10.00,INGRESO
2026-01-31,SUC003,PROD003,536.00,EGRESO
2026-01-01,SUC404,PROD404,537.00,INVALIDO
2026-01-02,SUC001,PROD001,538.00,INGRESO
2026-01-03,SUC002,PROD002,539.00,EGRESO
2026-01-04,SUC003,PROD003,540.00,INVALIDO
2026-01-05,SUC404,PROD404,541.00,INGRESO
2026-01-06,SUC001,PROD001,542.00,EGRESO
2026-01-07,SUC002,PROD002,543.00,INVALIDO
2026-01-08,SUC003,PROD003,544.00,INGRESO
2026-01-09,SUC404,PROD404,545.00,EGRESO
2026-01-10,SUC001,PROD001,546.00,INVALIDO
2026-01-11,SUC002,PROD002,547.00,INGRESO
2026-01-12,SUC003,PROD003,548.00,EGRESO
2026-01-13,SUC404,PROD404,549.00,INVALIDO
2026-01-14,SUC001,PROD001,-10.00,INGRESO
2026-01-15,SUC002,PROD002,551.00,EGRESO
2026-01-16,SUC003,PROD003,552.00,INVALIDO
2026-01-17,SUC404,PROD404,553.00,INGRESO
2026-01-18,SUC001,PROD001,554.00,EGRESO
2026-01-19,SUC002,PROD002,555.00,INVALIDO
2026-01-20,SUC003,PROD003,556.00,INGRESO
2026-01-21,SUC404,PROD404,557.00,EGRESO
2026-01-22,SUC001,PROD001,558.00,INVALIDO
2026-01-23,SUC002,PROD002,559.00,INGRESO
2026-01-24,SUC003,PROD003,560.00,EGRESO
2026-01-25,SUC404,PROD404,561.00,INVALIDO
2026-01-26,SUC001,PROD001,562.00,INGRESO
2026-01-27,SUC002,PROD002,563.00,EGRESO
2026-01-28,SUC003,PROD003,564.00,INVALIDO
2026-01-29,SUC404,PROD404,-10.00,INGRESO
2026-01-30,SUC001,PROD001,566.00,EGRESO
2026-01-31,SUC002,PROD002,567.00,INVALIDO
2026-01-01,SUC003,PROD003,568.00,INGRESO
2026-01-02,SUC404,PROD404,569.00,EGRESO
2026-01-03,SUC001,PROD001,570.00,INVALIDO
2026-01-04,SUC002,PROD002,571.00,INGRESO
2026-01-05,SUC003,PROD003,572.00,EGRESO
2026-01-06,SUC404,PROD404,573.00,INVALIDO
2026-01-07,SUC001,PROD001,574.00,INGRESO
2026-01-08,SUC002,PROD002,575.00,EGRESO
2026-01-09,SUC003,PROD003,576.00,INVALIDO
2026-01-10,SUC404,PROD404,577.00,INGRESO
2026-01-11,SUC001,PROD001,578.00,EGRESO
2026-01-12,SUC002,PROD002,579.00,INVALIDO
2026-01-13,SUC003,PROD003,-10.00,INGRESO
2026-01-14,SUC404,PROD404,581.00,EGRESO
2026-01-15,SUC001,PROD001,582.00,INVALIDO
2026-01-16,SUC002,PROD002,583.00,INGRESO
2026-01-17,SUC003,PROD003,584.00,EGRESO
2026-01-18,SUC404,PROD404,585.00,INVALIDO
2026-01-19,SUC001,PROD001,586.00,INGRESO
2026-01-20,SUC002,PROD002,587.00,EGRESO
2026-01-21,SUC003,PROD003,588.00,INVALIDO
2026-01-22,SUC404,PROD404,589.00,INGRESO
2026-01-23,SUC001,PROD001,590.00,EGRESO
2026-01-24,SUC002,PROD002,591.00,INVALIDO
2026-01-25,SUC003,PROD003,592.00,INGRESO
2026-01-26,SUC404,PROD404,593.00,EGRESO
2026-01-27,SUC001,PROD001,594.00,INVALIDO
2026-01-28,SUC002,PROD002,-10.00,INGRESO
2026-01-29,SUC003,PROD003,596.00,EGRESO
2026-01-30,SUC404,PROD404,597.00,INVALIDO
2026-01-31,SUC001,PROD001,598.00,INGRESO
2026-01-01,SUC002,PROD002,599.00,EGRESO
2026-01-02,SUC003,PROD003,600.00,INVALIDO
2026-01-03,SUC404,PROD404,601.00,INGRESO
2026-01-04,SUC001,PROD001,602.00,EGRESO
2026-01-05,SUC002,PROD002,603.00,INVALIDO
2026-01-06,SUC003,PROD003,604.00,INGRESO
2026-01-07,SUC404,PROD404,605.00,EGRESO
2026-01-08,SUC001,PROD001,606.00,INVALIDO
2026-01-09,SUC002,PROD002,607.00,INGRESO
2026-01-10,SUC003,PROD003,608.00,EGRESO
2026-01-11,SUC404,PROD404,609.00,INVALIDO
2026-01-12,SUC001,PROD001,-10.00,INGRESO
2026-01-13,SUC002,PROD002,611.00,EGRESO
2026-01-14,SUC003,PROD003,612.00,INVALIDO
2026-01-15,SUC404,PROD404,613.00,INGRESO
2026-01-16,SUC001,PROD001,614.00,EGRESO
2026-01-17,SUC002,PROD002,615.00,INVALIDO
2026-01-18,SUC003,PROD003,616.00,INGRESO
2026-01-19,SUC404,PROD404,617.00,EGRESO
2026-01-20,SUC001,PROD001,618.00,INVALIDO
2026-01-21,SUC002,PROD002,619.00,INGRESO
2026-01-22,SUC003,PROD003,620.00,EGRESO
2026-01-23,SUC404,PROD404,621.00,INVALIDO
2026-01-24,SUC001,PROD001,622.00,INGRESO
2026-01-25,SUC002,PROD002,623.00,EGRESO
2026-01-26,SUC003,PROD003,624.00,INVALIDO
2026-01-27,SUC404,PROD404,-10.00,INGRESO
2026-01-28,SUC001,PROD001,626.00,EGRESO
2026-01-29,SUC002,PROD002,627.00,INVALIDO
2026-01-30,SUC003,PROD003,628.00,INGRESO
2026-01-31,SUC404,PROD404,629.00,EGRESO
2026-01-01,SUC001,PROD001,630.00,INVALIDO
2026-01-02,SUC002,PROD002,631.00,INGRESO
2026-01-03,SUC003,PROD003,632.00,EGRESO
2026-01-04,SUC404,PROD404,633.00,INVALIDO
2026-01-05,SUC001,PROD001,634.00,INGRESO
2026-01-06,SUC002,PROD002,635.00,EGRESO
2026-01-07,SUC003,PROD003,636.00,INVALIDO
2026-01-08,SUC404,PROD404,637.00,INGRESO
2026-01-09,SUC001,PROD001,638.00,EGRESO
2026-01-10,SUC002,PROD002,639.00,INVALIDO
2026-01-11,SUC003,PROD003,-10.00,INGRESO
2026-01-12,SUC404,PROD404,641.00,EGRESO
2026-01-13,SUC001,PROD001,642.00,INVALIDO
2026-01-14,SUC002,PROD002,643.00,INGRESO
2026-01-15,SUC003,PROD003,644.00,EGRESO
2026-01-16,SUC404,PROD404,645.00,INVALIDO
2026-01-17,SUC001,PROD001,646.00,INGRESO
2026-01-18,SUC002,PROD002,647.00,EGRESO
2026-01-19,SUC003,PROD003,648.00,INVALIDO
2026-01-20,SUC404,PROD404,649.00,INGRESO
2026-01-21,SUC001,PROD001,650.00,EGRESO
2026-01-22,SUC002,PROD002,651.00,INVALIDO
2026-01-23,SUC003,PROD003,652.00,INGRESO
2026-01-24,SUC404,PROD404,653.00,EGRESO
2026-01-25,SUC001,PROD001,654.00,INVALIDO
2026-01-26,SUC002,PROD002,-10.00,INGRESO
2026-01-27,SUC003,PROD003,656.00,EGRESO
2026-01-28,SUC404,PROD404,657.00,INVALIDO
2026-01-29,SUC001,PROD001,658.00,INGRESO
2026-01-30,SUC002,PROD002,659.00,EGRESO
2026-01-31,SUC003,PROD003,660.00,INVALIDO
2026-01-01,SUC404,PROD404,661.00,INGRESO
2026-01-02,SUC001,PROD001,662.00,EGRESO
2026-01-03,SUC002,PROD002,663.00,INVALIDO
2026-01-04,SUC003,PROD003,664.00,INGRESO
2026-01-05,SUC404,PROD404,665.00,EGRESO
2026-01-06,SUC001,PROD001,666.00,INVALIDO
2026-01-07,SUC002,PROD002,667.00,INGRESO
2026-01-08,SUC003,PROD003,668.00,EGRESO
2026-01-09,SUC404,PROD404,669.00,INVALIDO
2026-01-10,SUC001,PROD001,-10.00,INGRESO
2026-01-11,SUC002,PROD002,671.00,EGRESO
2026-01-12,SUC003,PROD003,672.00,INVALIDO
2026-01-13,SUC404,PROD404,673.00,INGRESO
2026-01-14,SUC001,PROD001,674.00,EGRESO
2026-01-15,SUC002,PROD002,675.00,INVALIDO
2026-01-16,SUC003,PROD003,676.00,INGRESO
2026-01-17,SUC404,PROD404,677.00,EGRESO
2026-01-18,SUC001,PROD001,678.00,INVALIDO
2026-01-19,SUC002,PROD002,679.00,INGRESO
2026-01-20,SUC003,PROD003,680.00,EGRESO
2026-01-21,SUC404,PROD404,681.00,INVALIDO
2026-01-22,SUC001,PROD001,682.00,INGRESO
2026-01-23,SUC002,PROD002,683.00,EGRESO
2026-01-24,SUC003,PROD003,684.00,INVALIDO
2026-01-25,SUC404,PROD404,-10.00,INGRESO
2026-01-26,SUC001,PROD001,686.00,EGRESO
2026-01-27,SUC002,PROD002,687.00,INVALIDO
2026-01-28,SUC003,PROD003,688.00,INGRESO
2026-01-29,SUC404,PROD404,689.00,EGRESO
2026-01-30,SUC001,PROD001,690.00,INVALIDO
2026-01-31,SUC002,PROD002,691.00,INGRESO
2026-01-01,SUC003,PROD003,692.00,EGRESO
2026-01-02,SUC404,PROD404,693.00,INVALIDO
2026-01-03,SUC001,PROD001,694.00,INGRESO
2026-01-04,SUC002,PROD002,695.00,EGRESO
2026-01-05,SUC003,PROD003,696.00,INVALIDO
2026-01-06,SUC404,PROD404,697.00,INGRESO
2026-01-07,SUC001,PROD001,698.00,EGRESO
2026-01-08,SUC002,PROD002,699.00,INVALIDO
2026-01-09,SUC003,PROD003,-10.00,INGRESO
2026-01-10,SUC404,PROD404,701.00,EGRESO
2026-01-11,SUC001,PROD001,702.00,INVALIDO
2026-01-12,SUC002,PROD002,703.00,INGRESO
2026-01-13,SUC003,PROD003,704.00,EGRESO
2026-01-14,SUC404,PROD404,705.00,INVALIDO
2026-01-15,SUC001,PROD001,706.00,INGRESO
2026-01-16,SUC002,PROD002,707.00,EGRESO
2026-01-17,SUC003,PROD003,708.00,INVALIDO
2026-01-18,SUC404,PROD404,709.00,INGRESO
2026-01-19,SUC001,PROD001,710.00,EGRESO
2026-01-20,SUC002,PROD002,711.00,INVALIDO
2026-01-21,SUC003,PROD003,712.00,INGRESO
2026-01-22,SUC404,PROD404,713.00,EGRESO
2026-01-23,SUC001,PROD001,714.00,INVALIDO
2026-01-24,SUC002,PROD002,-10.00,INGRESO
2026-01-25,SUC003,PROD003,716.00,EGRESO
2026-01-26,SUC404,PROD404,717.00,INVALIDO
2026-01-27,SUC001,PROD001,718.00,INGRESO
2026-01-28,SUC002,PROD002,719.00,EGRESO
2026-01-29,SUC003,PROD003,720.00,INVALIDO
2026-01-30,SUC404,PROD404,721.00,INGRESO
2026-01-31,SUC001,PROD001,722.00,EGRESO
2026-01-01,SUC002,PROD002,723.00,INVALIDO
2026-01-02,SUC003,PROD003,724.00,INGRESO
2026-01-03,SUC404,PROD404,725.00,EGRESO
2026-01-04,SUC001,PROD001,726.00,INVALIDO
2026-01-05,SUC002,PROD002,727.00,INGRESO
2026-01-06,SUC003,PROD003,728.00,EGRESO
2026-01-07,SUC404,PROD404,729.00,INVALIDO
2026-01-08,SUC001,PROD001,-10.00,INGRESO
2026-01-09,SUC002,PROD002,731.00,EGRESO
2026-01-10,SUC003,PROD003,732.00,INVALIDO
2026-01-11,SUC404,PROD404,733.00,INGRESO
2026-01-12,SUC001,PROD001,734.00,EGRESO
2026-01-13,SUC002,PROD002,735.00,INVALIDO
2026-01-14,SUC003,PROD003,736.00,INGRESO
2026-01-15,SUC404,PROD404,737.00,EGRESO
2026-01-16,SUC001,PROD001,738.00,INVALIDO
2026-01-17,SUC002,PROD002,739.00,INGRESO
2026-01-18,SUC003,PROD003,740.00,EGRESO
2026-01-19,SUC404,PROD404,741.00,INVALIDO
2026-01-20,SUC001,PROD001,742.00,INGRESO
2026-01-21,SUC002,PROD002,743.00,EGRESO
2026-01-22,SUC003,PROD003,744.00,INVALIDO
2026-01-23,SUC404,PROD404,-10.00,INGRESO
2026-01-24,SUC001,PROD001,746.00,EGRESO
2026-01-25,SUC002,PROD002,747.00,INVALIDO
2026-01-26,SUC003,PROD003,748.00,INGRESO
2026-01-27,SUC404,PROD404,749.00,EGRESO
2026-01-28,SUC001,PROD001,750.00,INVALIDO
2026-01-29,SUC002,PROD002,751.00,INGRESO
2026-01-30,SUC003,PROD003,752.00,EGRESO
2026-01-31,SUC404,PROD404,753.00,INVALIDO
2026-01-01,SUC001,PROD001,754.00,INGRESO
2026-01-02,SUC002,PROD002,755.00,EGRESO
2026-01-03,SUC003,PROD003,756.00,INVALIDO
2026-01-04,SUC404,PROD404,757.00,INGRESO
2026-01-05,SUC001,PROD001,758.00,EGRESO
2026-01-06,SUC002,PROD002,759.00,INVALIDO
2026-01-07,SUC003,PROD003,-10.00,INGRESO
2026-01-08,SUC404,PROD404,761.00,EGRESO
2026-01-09,SUC001,PROD001,762.00,INVALIDO
2026-01-10,SUC002,PROD002,763.00,INGRESO
2026-01-11,SUC003,PROD003,764.00,EGRESO
2026-01-12,SUC404,PROD404,765.00,INVALIDO
2026-01-13,SUC001,PROD001,766.00,INGRESO
2026-01-14,SUC002,PROD002,767.00,EGRESO
2026-01-15,SUC003,PROD003,768.00,INVALIDO
2026-01-16,SUC404,PROD404,769.00,INGRESO
2026-01-17,SUC001,PROD001,770.00,EGRESO
2026-01-18,SUC002,PROD002,771.00,INVALIDO
2026-01-19,SUC003,PROD003,772.00,INGRESO
2026-01-20,SUC404,PROD404,773.00,EGRESO
2026-01-21,SUC001,PROD001,774.00,INVALIDO
2026-01-22,SUC002,PROD002,-10.00,INGRESO
2026-01-23,SUC003,PROD003,776.00,EGRESO
2026-01-24,SUC404,PROD404,777.00,INVALIDO
2026-01-25,SUC001,PROD001,778.00,INGRESO
2026-01-26,SUC002,PROD002,779.00,EGRESO
2026-01-27,SUC003,PROD003,780.00,INVALIDO
2026-01-28,SUC404,PROD404,781.00,INGRESO
2026-01-29,SUC001,PROD001,782.00,EGRESO
2026-01-30,SUC002,PROD002,783.00,INVALIDO
2026-01-31,SUC003,PROD003,784.00,INGRESO
2026-01-01,SUC404,PROD404,785.00,EGRESO
2026-01-02,SUC001,PROD001,786.00,INVALIDO
2026-01-03,SUC002,PROD002,787.00,INGRESO
2026-01-04,SUC003,PROD003,788.00,EGRESO
2026-01-05,SUC404,PROD404,789.00,INVALIDO
2026-01-06,SUC001,PROD001,-10.00,INGRESO
2026-01-07,SUC002,PROD002,791.00,EGRESO
2026-01-08,SUC003,PROD003,792.00,INVALIDO
2026-01-09,SUC404,PROD404,793.00,INGRESO
2026-01-10,SUC001,PROD001,794.00,EGRESO
2026-01-11,SUC002,PROD002,795.00,INVALIDO
2026-01-12,SUC003,PROD003,796.00,INGRESO
2026-01-13,SUC404,PROD404,797.00,EGRESO
2026-01-14,SUC001,PROD001,798.00,INVALIDO
2026-01-15,SUC002,PROD002,799.00,INGRESO
2026-01-16,SUC003,PROD003,800.00,EGRESO
2026-01-17,SUC404,PROD404,801.00,INVALIDO
2026-01-18,SUC001,PROD001,802.00,INGRESO
2026-01-19,SUC002,PROD002,803.00,EGRESO
2026-01-20,SUC003,PROD003,804.00,INVALIDO
2026-01-21,SUC404,PROD404,-10.00,INGRESO
2026-01-22,SUC001,PROD001,806.00,EGRESO
2026-01-23,SUC002,PROD002,807.00,INVALIDO
2026-01-24,SUC003,PROD003,808.00,INGRESO
2026-01-25,SUC404,PROD404,809.00,EGRESO
2026-01-26,SUC001,PROD001,810.00,INVALIDO
2026-01-27,SUC002,PROD002,811.00,INGRESO
2026-01-28,SUC003,PROD003,812.00,EGRESO
2026-01-29,SUC404,PROD404,813.00,INVALIDO
2026-01-30,SUC001,PROD001,814.00,INGRESO
2026-01-31,SUC002,PROD002,815.00,EGRESO
2026-01-01,SUC003,PROD003,816.00,INVALIDO
2026-01-02,SUC404,PROD404,817.00,INGRESO
2026-01-03,SUC001,PROD001,818.00,EGRESO
2026-01-04,SUC002,PROD002,819.00,INVALIDO
2026-01-05,SUC003,PROD003,-10.00,INGRESO
2026-01-06,SUC404,PROD404,821.00,EGRESO
2026-01-07,SUC001,PROD001,822.00,INVALIDO
2026-01-08,SUC002,PROD002,823.00,INGRESO
2026-01-09,SUC003,PROD003,824.00,EGRESO
2026-01-10,SUC404,PROD404,825.00,INVALIDO
2026-01-11,SUC001,PROD001,826.00,INGRESO
2026-01-12,SUC002,PROD002,827.00,EGRESO
2026-01-13,SUC003,PROD003,828.00,INVALIDO
2026-01-14,SUC404,PROD404,829.00,INGRESO
2026-01-15,SUC001,PROD001,830.00,EGRESO
2026-01-16,SUC002,PROD002,831.00,INVALIDO
2026-01-17,SUC003,PROD003,832.00,INGRESO
2026-01-18,SUC404,PROD404,833.00,EGRESO
2026-01-19,SUC001,PROD001,834.00,INVALIDO
2026-01-20,SUC002,PROD002,-10.00,INGRESO
2026-01-21,SUC003,PROD003,836.00,EGRESO
2026-01-22,SUC404,PROD404,837.00,INVALIDO
2026-01-23,SUC001,PROD001,838.00,INGRESO
2026-01-24,SUC002,PROD002,839.00,EGRESO
2026-01-25,SUC003,PROD003,840.00,INVALIDO
2026-01-26,SUC404,PROD404,841.00,INGRESO
2026-01-27,SUC001,PROD001,842.00,EGRESO
2026-01-28,SUC002,PROD002,843.00,INVALIDO
2026-01-29,SUC003,PROD003,844.00,INGRESO
2026-01-30,SUC404,PROD404,845.00,EGRESO
2026-01-31,SUC001,PROD001,846.00,INVALIDO
2026-01-01,SUC002,PROD002,847.00,INGRESO
2026-01-02,SUC003,PROD003,848.00,EGRESO
2026-01-03,SUC404,PROD404,849.00,INVALIDO
2026-01-04,SUC001,PROD001,-10.00,INGRESO
2026-01-05,SUC002,PROD002,851.00,EGRESO
2026-01-06,SUC003,PROD003,852.00,INVALIDO
2026-01-07,SUC404,PROD404,853.00,INGRESO
2026-01-08,SUC001,PROD001,854.00,EGRESO
2026-01-09,SUC002,PROD002,855.00,INVALIDO
2026-01-10,SUC003,PROD003,856.00,INGRESO
2026-01-11,SUC404,PROD404,857.00,EGRESO
2026-01-12,SUC001,PROD001,858.00,INVALIDO
2026-01-13,SUC002,PROD002,859.00,INGRESO
2026-01-14,SUC003,PROD003,860.00,EGRESO
2026-01-15,SUC404,PROD404,861.00,INVALIDO
2026-01-16,SUC001,PROD001,862.00,INGRESO
2026-01-17,SUC002,PROD002,863.00,EGRESO
2026-01-18,SUC003,PROD003,864.00,INVALIDO
2026-01-19,SUC404,PROD404,-10.00,INGRESO
2026-01-20,SUC001,PROD001,866.00,EGRESO
2026-01-21,SUC002,PROD002,867.00,INVALIDO
2026-01-22,SUC003,PROD003,868.00,INGRESO
2026-01-23,SUC404,PROD404,869.00,EGRESO
2026-01-24,SUC001,PROD001,870.00,INVALIDO
2026-01-25,SUC002,PROD002,871.00,INGRESO
2026-01-26,SUC003,PROD003,872.00,EGRESO
2026-01-27,SUC404,PROD404,873.00,INVALIDO
2026-01-28,SUC001,PROD001,874.00,INGRESO
2026-01-29,SUC002,PROD002,875.00,EGRESO
2026-01-30,SUC003,PROD003,876.00,INVALIDO
2026-01-31,SUC404,PROD404,877.00,INGRESO
2026-01-01,SUC001,PROD001,878.00,EGRESO
2026-01-02,SUC002,PROD002,879.00,INVALIDO
2026-01-03,SUC003,PROD003,-10.00,INGRESO
2026-01-04,SUC404,PROD404,881.00,EGRESO
2026-01-05,SUC001,PROD001,882.00,INVALIDO
2026-01-06,SUC002,PROD002,883.00,INGRESO
2026-01-07,SUC003,PROD003,884.00,EGRESO
2026-01-08,SUC404,PROD404,885.00,INVALIDO
2026-01-09,SUC001,PROD001,886.00,INGRESO
2026-01-10,SUC002,PROD002,887.00,EGRESO
2026-01-11,SUC003,PROD003,888.00,INVALIDO
2026-01-12,SUC404,PROD404,889.00,INGRESO
2026-01-13,SUC001,PROD001,890.00,EGRESO
2026-01-14,SUC002,PROD002,891.00,INVALIDO
2026-01-15,SUC003,PROD003,892.00,INGRESO
2026-01-16,SUC404,PROD404,893.00,EGRESO
2026-01-17,SUC001,PROD001,894.00,INVALIDO
2026-01-18,SUC002,PROD002,-10.00,INGRESO
2026-01-19,SUC003,PROD003,896.00,EGRESO
2026-01-20,SUC404,PROD404,897.00,INVALIDO
2026-01-21,SUC001,PROD001,898.00,INGRESO
2026-01-22,SUC002,PROD002,899.00,EGRESO
2026-01-23,SUC003,PROD003,900.00,INVALIDO
2026-01-24,SUC404,PROD404,901.00,INGRESO
2026-01-25,SUC001,PROD001,902.00,EGRESO
2026-01-26,SUC002,PROD002,903.00,INVALIDO
2026-01-27,SUC003,PROD003,904.00,INGRESO
2026-01-28,SUC404,PROD404,905.00,EGRESO
2026-01-29,SUC001,PROD001,906.00,INVALIDO
2026-01-30,SUC002,PROD002,907.00,INGRESO
2026-01-31,SUC003,PROD003,908.00,EGRESO
2026-01-01,SUC404,PROD404,909.00,INVALIDO
2026-01-02,SUC001,PROD001,-10.00,INGRESO
2026-01-03,SUC002,PROD002,911.00,EGRESO
2026-01-04,SUC003,PROD003,912.00,INVALIDO
2026-01-05,SUC404,PROD404,913.00,INGRESO
2026-01-06,SUC001,PROD001,914.00,EGRESO
2026-01-07,SUC002,PROD002,915.00,INVALIDO
2026-01-08,SUC003,PROD003,916.00,INGRESO
2026-01-09,SUC404,PROD404,917.00,EGRESO
2026-01-10,SUC001,PROD001,918.00,INVALIDO
2026-01-11,SUC002,PROD002,919.00,INGRESO
2026-01-12,SUC003,PROD003,920.00,EGRESO
2026-01-13,SUC404,PROD404,921.00,INVALIDO
2026-01-14,SUC001,PROD001,922.00,INGRESO
2026-01-15,SUC002,PROD002,923.00,EGRESO
2026-01-16,SUC003,PROD003,924.00,INVALIDO
2026-01-17,SUC404,PROD404,-10.00,INGRESO
2026-01-18,SUC001,PROD001,926.00,EGRESO
2026-01-19,SUC002,PROD002,927.00,INVALIDO
2026-01-20,SUC003,PROD003,928.00,INGRESO
2026-01-21,SUC404,PROD404,929.00,EGRESO
2026-01-22,SUC001,PROD001,930.00,INVALIDO
2026-01-23,SUC002,PROD002,931.00,INGRESO
2026-01-24,SUC003,PROD003,932.00,EGRESO
2026-01-25,SUC404,PROD404,933.00,INVALIDO
2026-01-26,SUC001,PROD001,934.00,INGRESO
2026-01-27,SUC002,PROD002,935.00,EGRESO
2026-01-28,SUC003,PROD003,936.00,INVALIDO
2026-01-29,SUC404,PROD404,937.00,INGRESO
2026-01-30,SUC001,PROD001,938.00,EGRESO
2026-01-31,SUC002,PROD002,939.00,INVALIDO
2026-01-01,SUC003,PROD003,-10.00,INGRESO
2026-01-02,SUC404,PROD404,941.00,EGRESO
2026-01-03,SUC001,PROD001,942.00,INVALIDO
2026-01-04,SUC002,PROD002,943.00,INGRESO
2026-01-05,SUC003,PROD003,944.00,EGRESO
2026-01-06,SUC404,PROD404,945.00,INVALIDO
2026-01-07,SUC001,PROD001,946.00,INGRESO
2026-01-08,SUC002,PROD002,947.00,EGRESO
2026-01-09,SUC003,PROD003,948.00,INVALIDO
2026-01-10,SUC404,PROD404,949.00,INGRESO
2026-01-11,SUC001,PROD001,950.00,EGRESO
2026-01-12,SUC002,PROD002,951.00,INVALIDO
2026-01-13,SUC003,PROD003,952.00,INGRESO
2026-01-14,SUC404,PROD404,953.00,EGRESO
2026-01-15,SUC001,PROD001,954.00,INVALIDO
2026-01-16,SUC002,PROD002,-10.00,INGRESO
2026-01-17,SUC003,PROD003,956.00,EGRESO
2026-01-18,SUC404,PROD404,957.00,INVALIDO
2026-01-19,SUC001,PROD001,958.00,INGRESO
2026-01-20,SUC002,PROD002,959.00,EGRESO
2026-01-21,SUC003,PROD003,960.00,INVALIDO
2026-01-22,SUC404,PROD404,961.00,INGRESO
2026-01-23,SUC001,PROD001,962.00,EGRESO
2026-01-24,SUC002,PROD002,963.00,INVALIDO
2026-01-25,SUC003,PROD003,964.00,INGRESO
2026-01-26,SUC404,PROD404,965.00,EGRESO
2026-01-27,SUC001,PROD001,966.00,INVALIDO
2026-01-28,SUC002,PROD002,967.00,INGRESO
2026-01-29,SUC003,PROD003,968.00,EGRESO
2026-01-30,SUC404,PROD404,969.00,INVALIDO
2026-01-31,SUC001,PROD001,-10.00,INGRESO
2026-01-01,SUC002,PROD002,971.00,EGRESO
2026-01-02,SUC003,PROD003,972.00,INVALIDO
2026-01-03,SUC404,PROD404,973.00,INGRESO
2026-01-04,SUC001,PROD001,974.00,EGRESO
2026-01-05,SUC002,PROD002,975.00,INVALIDO
2026-01-06,SUC003,PROD003,976.00,INGRESO
2026-01-07,SUC404,PROD404,977.00,EGRESO
2026-01-08,SUC001,PROD001,978.00,INVALIDO
2026-01-09,SUC002,PROD002,979.00,INGRESO
2026-01-10,SUC003,PROD003,980.00,EGRESO
2026-01-11,SUC404,PROD404,981.00,INVALIDO
2026-01-12,SUC001,PROD001,982.00,INGRESO
2026-01-13,SUC002,PROD002,983.00,EGRESO
2026-01-14,SUC003,PROD003,984.00,INVALIDO
2026-01-15,SUC404,PROD404,-10.00,INGRESO
2026-01-16,SUC001,PROD001,986.00,EGRESO
2026-01-17,SUC002,PROD002,987.00,INVALIDO
2026-01-18,SUC003,PROD003,988.00,INGRESO
2026-01-19,SUC404,PROD404,989.00,EGRESO
2026-01-20,SUC001,PROD001,990.00,INVALIDO
2026-01-21,SUC002,PROD002,991.00,INGRESO
2026-01-22,SUC003,PROD003,992.00,EGRESO
2026-01-23,SUC404,PROD404,993.00,INVALIDO
2026-01-24,SUC001,PROD001,994.00,INGRESO
2026-01-25,SUC002,PROD002,995.00,EGRESO
2026-01-26,SUC003,PROD003,996.00,INVALIDO
2026-01-27,SUC404,PROD404,997.00,INGRESO
2026-01-28,SUC001,PROD001,998.00,EGRESO
2026-01-29,SUC002,PROD002,999.00,INVALIDO
2026-01-30,SUC003,PROD003,-10.00,INGRESO
2026-01-31,SUC404,PROD404,1001.00,EGRESO
2026-01-01,SUC001,PROD001,1002.00,INVALIDO
2026-01-02,SUC002,PROD002,1003.00,INGRESO
2026-01-03,SUC003,PROD003,1004.00,EGRESO
2026-01-04,SUC404,PROD404,1005.00,INVALIDO
2026-01-05,SUC001,PROD001,1006.00,INGRESO
2026-01-06,SUC002,PROD002,1007.00,EGRESO
2026-01-07,SUC003,PROD003,1008.00,INVALIDO
2026-01-08,SUC404,PROD404,1009.00,INGRESO
2026-01-09,SUC001,PROD001,1010.00,EGRESO
2026-01-10,SUC002,PROD002,1011.00,INVALIDO
2026-01-11,SUC003,PROD003,1012.00,INGRESO
2026-01-12,SUC404,PROD404,1013.00,EGRESO
2026-01-13,SUC001,PROD001,1014.00,INVALIDO
2026-01-14,SUC002,PROD002,-10.00,INGRESO
2026-01-15,SUC003,PROD003,1016.00,EGRESO
2026-01-16,SUC404,PROD404,1017.00,INVALIDO
2026-01-17,SUC001,PROD001,1018.00,INGRESO
2026-01-18,SUC002,PROD002,1019.00,EGRESO
2026-01-19,SUC003,PROD003,1020.00,INVALIDO
2026-01-20,SUC404,PROD404,1021.00,INGRESO
2026-01-21,SUC001,PROD001,1022.00,EGRESO
2026-01-22,SUC002,PROD002,1023.00,INVALIDO
2026-01-23,SUC003,PROD003,1024.00,INGRESO
2026-01-24,SUC404,PROD404,1025.00,EGRESO
2026-01-25,SUC001,PROD001,1026.00,INVALIDO
2026-01-26,SUC002,PROD002,1027.00,INGRESO
